아이템명 (Long ver),재고 여부,총공정단위&공정순서,굿즈명,Goods(stock),GoodsName,제작협력사,파츠 유형,생산유형,1_표준원가,100_표준원가,50_표준원가,300_표준원가,500_표준원가,1000_표준원가,5000_표준원가,3000_표준원가,10000_표준원가,30000_표준원가,기본 사용 수량,구매/생산 담당자,총공정단위(입력중),공정순서(입력중),단위,공정진행 협력사,2022.2Q. 발주담당자 (from 공정진행 협력사),아이템 총 제작 리드타임_100개,아이템 총 제작 리드타임_300개,아이템 총 제작 리드타임_기본_500개,아이템 총 제작 리드타임_1000개,아이템 총 제작 리드타임_3000개,파츠 총 제작 리드타임_100개(from parts),파츠 총 제작 리드타임_300개(from parts),파츠 총 제작 리드타임_기본_500개(from parts),파츠 총 제작 리드타임_1000개(from parts),파츠 총 제작 리드타임_3000개(from parts),파츠명,파츠 제작 이동 리드타임(from parts),산출물 필터링_파츠 제작 이동 리드타임,ERP 품목 여부_text
STCK_PT0709-O링_블랙,,0491,재고생산,,재고생산,올댓프린팅,Product Parts,산출물,40,40,40,40,40,40,40,40,40,40,,박형천 ,049,1,개,나래메탈,김민정,0,0,0,0,0,0,0,,0,0,PT0709-O링_블랙,,,True
STCK_PT0710-D링_블랙,,0501,재고생산,,재고생산,올댓프린팅,Product Parts,산출물,200,200,200,200,200,200,200,200,200,200,,박형천 ,050,1,개,나래메탈,김민정,0,0,0,0,0,0,0,,0,0,PT0710-D링_블랙,,,True
STCK_PT0711-군번줄_블랙,,0511,재고생산,,재고생산,올댓프린팅,Product Parts,산출물,100,100,100,100,100,100,100,100,100,100,,박형천 ,051,1,개,나래메탈,김민정,0,0,0,0,0,0,0,,0,0,PT0711-군번줄_블랙,,,True
STCK_PT0712-내추럴노트_커버_그레이,⭕재고⭕,0521,재고생산,,재고생산,주식회사 디자인오엔,Product Parts,산출물,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,,문제호,052,1,권,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0712-내추럴노트_커버_그레이,,,True
STCK_PT0715-내추럴노트_내지(무지.줄)_화이트,⭕재고⭕,0531,재고생산,,재고생산,주식회사 디자인오엔,Product Parts,산출물,1791,1791,1791,1791,1791,1791,1791,1791,1791,1791,,문제호,053,1,권,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0715-내추럴노트_내지(무지.줄)_화이트,,,True
STCK_PT0721-내추럴노트_내지(만년)_화이트+블랙인쇄,⭕재고⭕,0541,재고생산,,재고생산,주식회사 디자인오엔,Product Parts,산출물,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,,문제호,054,1,권,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0721-내추럴노트_내지(만년)_화이트+블랙인쇄,,,True
STCK_PT0728-노마드백팩_블랙,⭕재고⭕,0551,재고생산,,재고생산,키멤버스,Product Parts,산출물,,80900,80900,80900,80900,80900,80900,80900,80900,0,,,055,1,개,키멤버스,김민정,0,0,0,0,0,0,0,,0,0,PT0728-노마드백팩_블랙,,,True
STCK_PT0732-노트북스탠드패드_패드_라이트그레이,⭕재고⭕,0561,재고생산,,재고생산,아이티에스글로벌(ITSGlobal),Product Parts,산출물,,,,,10500,9500,9500,9500,9500,9500,,,056,1,개,아이티에스글로벌(ITSGlobal),육승미,0,0,0,0,0,0,0,,0,0,PT0732-노트북스탠드패드_패드_라이트그레이,,,True
STCK_PT0733-노트북스탠드패드_패드_다크그레이,⭕재고⭕,0571,재고생산,,재고생산,아이티에스글로벌(ITSGlobal),Product Parts,산출물,9450,9450,9450,9450,9450,9450,9450,9450,9450,9450,,,057,1,개,아이티에스글로벌(ITSGlobal),육승미,0,0,0,0,0,0,0,,0,0,PT0733-노트북스탠드패드_패드_다크그레이,,,True
STCK_PT0736-에코페이퍼봉투(스탠다드)_웜그레이_300-1,⭕재고⭕,0581,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,1192,1192,1192,1192,1192,1192,1027,1053,981,881,,,058,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0736-에코페이퍼봉투(스탠다드)_웜그레이_300-1,,,True
STCK_PT0746-데일리머그_블랙,⭕재고⭕,0591,재고생산,,재고생산,홍보요업,Product Parts,산출물,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,,,059,1,,홍보요업,김민지,0,0,0,0,0,0,0,,0,0,PT0746-데일리머그_블랙,,,True
STCK_PT0754-데일리머그_화이트,⭕재고⭕,0601,재고생산,,재고생산,홍보요업,Product Parts,산출물,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,,,060,1,,홍보요업,김민지,0,0,0,0,0,0,0,,0,0,PT0754-데일리머그_화이트,,,True
STCK_PT0761-골지단품박스_그레이_100-4,⭕재고⭕,0611,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,,박형천,061,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0761-골지단품박스_그레이_100-4,,,True
STCK_PT0783-디테일드라이버키트_티타늄그레이,,3091,재고생산,,재고생산,주식회사 블루윈,Product Parts,산출물,,17728,,17728,17728,17728,17728,17728,17728,17728,,,309,1,개,주식회사 블루윈,김하은,3,3,3,4,4,1,1,1,2,2,PT0783-디테일드라이버키트_티타늄그레이,2,2,True
STCK_PT0786-단품박스(전용)_화이트_000-13,⭕재고⭕,0621,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,,460,690,300,230,230,230,230,230,0,,,062,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0786-단품박스(전용)_화이트_000-13,,,True
STCK_PT0790-사파리만년필_매트차콜블랙,,0631,재고생산,,재고생산,디케이에스에이치코리아(주),Product Parts,산출물,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,,,063,1,개,디케이에스에이치코리아(주),육승미,0,0,0,0,0,0,0,,0,0,PT0790-사파리만년필_매트차콜블랙,,,True
STCK_PT0814-사파리볼펜_매트차콜블랙,,5441,재고생산,,재고생산,디케이에스에이치코리아(주),Product Parts,산출물,23500,23500,23500,23500,23500,23500,23500,23500,23500,23500,,,544,1,개,디케이에스에이치코리아(주),육승미,0,0,0,0,0,0,0,,0,0,PT0814-사파리볼펜_매트차콜블랙,,,True
STCK_PT0832-레더스킨다이어리_그레이,⭕재고⭕,0641,재고생산,,재고생산,주식회사 디자인오엔,Product Parts,산출물,5350,5350,5350,5350,5350,5350,5350,5350,5350,5350,,,064,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0832-레더스킨다이어리_그레이,,,True
STCK_PT0833-레더스킨다이어리_블랙,⭕재고⭕,0651,재고생산,,재고생산,주식회사 디자인오엔,Product Parts,산출물,5350,5350,5350,5350,5350,5350,5350,5350,5350,5350,,,065,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0833-레더스킨다이어리_블랙,,,True
STCK_PT0836-레더스킨다이어리_내지(만년)_화이트,⭕재고⭕,3381,재고생산,,재고생산,주식회사 디자인오엔,Product Parts,산출물,,,,,,,,,,,,,338,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0836-레더스킨다이어리_내지(만년)_화이트,,,True
STCK_PT0847-로고스트랩파우치_지퍼,,0661,재고생산,,재고생산,(주)승화파트너스,Product Parts,산출물,466,466,466,466,466,466,466,466,466,466,,,066,1,개,(주)승화파트너스,김민지,0,0,0,0,0,0,0,,0,0,PT0847-로고스트랩파우치_지퍼,,,True
STCK_PT0848-파우치스트랩_블랙,,0671,재고생산,,재고생산,(주)승화파트너스,Product Parts,산출물,333,333,333,333,333,333,333,333,333,333,,,067,1,개,(주)승화파트너스,김민지,0,0,0,0,0,0,0,,0,0,PT0848-파우치스트랩_블랙,,,True
STCK_PT0853-리유저블캘린더_삼각대_그레이,,0681,재고생산,,재고생산,(주)청산인쇄,Product Parts,산출물,1900,1900,1900,1900,1900,1900,1900,1900,1800,1800,,,068,1,권,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0853-리유저블캘린더_삼각대_그레이,,,False
STCK_PT0859-리유저블캘린더_밴드_그레이,⭕재고⭕,0691,재고생산,,재고생산,유성(구.유성테프),Product Parts,산출물,120,120,120,120,120,120,120,120,120,120,,,069,1,개,유성(구.유성테프),김하은,0,0,0,0,0,0,0,,0,0,PT0859-리유저블캘린더_밴드_그레이,,,True
STCK_PT0873-양면젤테이프(원형)_투명_000-1,⭕재고⭕,0701,재고생산,,재고생산,상인몰,Package Parts,산출물,136,136,136,136,136,136,136,136,136,136,,정승윤,070,1,장,상인몰,문경선,0,0,0,0,0,0,0,,0,0,PT0873-양면젤테이프(원형)_투명_000-1,,,True
STCK_PT0874-단품박스(전용)_블랙_000-7,⭕재고⭕,0711,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,484,484,484,484,484,484,484,484,484,484,,,071,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0874-단품박스(전용)_블랙_000-7,,,True
STCK_PT0878-매트블랙텀블러_블랙,⭕재고⭕,0721,재고생산,,재고생산,주식회사 꾸띠잔홀딩스,Product Parts,산출물,52110,7560,8010,7260,7200,7175,7175,7175,7175,7175,,,072,1,개,주식회사 꾸띠잔홀딩스,김영준,0,0,0,0,0,0,0,,0,0,PT0878-매트블랙텀블러_블랙,,,True
"STCK_PT0879-가죽슬리브_컬러,PT4599-가죽슬리브_컬러_(ver2)",,0731,재고생산,,재고생산,"유엘상사,유엘상사","Product Parts,Product Parts",산출물,"392, 392","392, 392","392, 392","392, 392","392, 392","392, 392","392, 392","392, 392","392, 392","392, 392",,,073,1,"개, 개",유엘상사,김민지,0,0,0,0,0,"0, 0","0, 0",,"0, 0","0, 0","PT0879-가죽슬리브_컬러,PT4599-가죽슬리브_컬러_(ver2)",,,True
STCK_PT0889-모바일오피스파우치_블랙,⭕재고⭕,0741,재고생산,,재고생산,키멤버스,Product Parts,산출물,23636,23636,23636,23636,23636,23636,23636,23636,23636,23636,,,074,1,개,키멤버스,김민정,0,0,0,0,0,0,0,,0,0,PT0889-모바일오피스파우치_블랙,,,True
STCK_PT0895-유광원형스티커_투명_000-1,⭕재고⭕,0751,재고생산,,재고생산,프린트오션,Package Parts,산출물,,,,,,,,,,,,권혁인,075,1,,프린트오션,윤지수,0,0,0,0,0,0,0,,0,0,PT0895-유광원형스티커_투명_000-1,,,True
STCK_PT0896-단품박스(전용)_화이트_100-4,⭕재고⭕,0761,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,,700,700,700,700,700,500,700,500,0,,,076,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0896-단품박스(전용)_화이트_100-4,,,True
STCK_PT0901-뮤지엄머그_화이트,⭕재고⭕,0771,재고생산,,재고생산,홍보요업,Product Parts,산출물,2900,2900,2900,2900,2900,2900,2650,2700,2650,2650,,,077,1,개,홍보요업,김민지,0,0,0,0,0,0,0,,0,0,PT0901-뮤지엄머그_화이트,,,True
STCK_PT0908-뮤지엄머그_블랙,⭕재고⭕,0781,재고생산,,재고생산,홍보요업,Product Parts,산출물,3100,3100,3100,3100,3100,3100,2850,2900,2850,2850,,,078,1,개,홍보요업,김민지,0,0,0,0,0,0,0,,0,0,PT0908-뮤지엄머그_블랙,,,True
STCK_PT0922-단품박스(전용)(와이드)_화이트_200-2,⭕재고⭕,0791,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,,,,,,,,,,,,,079,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0922-단품박스(전용)(와이드)_화이트_200-2,,,True
STCK_PT0927-단품박스(전용)(스탠다드)_화이트_200-1,⭕재고⭕,0801,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,,,,,,,,,,,,,080,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0927-단품박스(전용)(스탠다드)_화이트_200-1,,,True
STCK_PT0932-미니멀무선충전마우스패드(스탠다드)_라떼크림,⭕재고⭕,3451,재고생산,,재고생산,브로스앤컴퍼니 주식회사,Product Parts,산출물,14455,10182,10455,10000,9545,9545,9545,9545,9545,9545,,,345,1,개,브로스앤컴퍼니 주식회사,,3,3,3,3,3,1,1,1,1,1,PT0932-미니멀무선충전마우스패드(스탠다드)_라떼크림,2,2,True
STCK_PT0936-미니멀무선충전마우스패드(스플릿)_블루,,0811,재고생산,,재고생산,브로스앤컴퍼니 주식회사,Product Parts,산출물,21273,17091,17273,16818,16364,16364,16364,16364,16364,16364,,,081,1,개,브로스앤컴퍼니 주식회사,,1,1,1,1,1,0,0,,0,0,PT0936-미니멀무선충전마우스패드(스플릿)_블루,1,1,True
STCK_PT0937-미니멀무선충전마우스패드(스탠다드)_블루,⭕재고⭕,0821,재고생산,,재고생산,브로스앤컴퍼니 주식회사,Product Parts,산출물,14455,10182,10455,10000,9545,9545,9545,9545,9545,9545,,,082,1,개,브로스앤컴퍼니 주식회사,,3,3,3,3,3,1,1,1,1,1,PT0937-미니멀무선충전마우스패드(스탠다드)_블루,2,2,True
STCK_PT0938-미니멀무선충전마우스패드(와이드)_블루,⭕재고⭕,3441,재고생산,,재고생산,브로스앤컴퍼니 주식회사,Product Parts,산출물,19455,15182,15455,14818,14545,14545,14545,14545,14545,14545,,,344,1,개,브로스앤컴퍼니 주식회사,,3,3,3,3,3,1,1,1,1,1,PT0938-미니멀무선충전마우스패드(와이드)_블루,2,2,True
STCK_PT0939-단품박스(전용)(스플릿)_화이트_200-2,⭕재고⭕,0831,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,,,,,,,,,,,,,083,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0939-단품박스(전용)(스플릿)_화이트_200-2,,,True
STCK_PT0944-단품박스(스탠다드)_웜그레이_000-25,⭕재고⭕,0841,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,743,743,743,743,743,743,532,548,489,449,,,084,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0944-단품박스(스탠다드)_웜그레이_000-25,,,True
STCK_PT0945-단품박스(스탠다드)_웜그레이_000-26,⭕재고⭕,0851,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,1016,1016,1016,1016,1016,1016,880,897,828,788,,,085,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0945-단품박스(스탠다드)_웜그레이_000-26,,,True
STCK_PT0947-씬페이퍼봉투_화이트_100-4,⭕재고⭕,0861,재고생산,,재고생산,주식회사 디자인오엔,Package Parts,산출물,36,36,36,36,36,36,36,36,36,36,,박형천 ,086,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0947-씬페이퍼봉투_화이트_100-4,,,True
STCK_PT0948-씬페이퍼봉투_화이트_100-2,⭕재고⭕,0871,재고생산,,재고생산,주식회사 디자인오엔,Package Parts,산출물,36,36,36,36,36,36,36,36,36,0,,박형천,087,1,개,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0948-씬페이퍼봉투_화이트_100-2,,,True
STCK_PT0949-씬페이퍼봉투_화이트_100-1,⭕재고⭕,0881,재고생산,,재고생산,주식회사 디자인오엔,Package Parts,산출물,,36,,36,36,36,36,36,36,0,,박형천,088,1,,주식회사 디자인오엔,김민지,0,0,0,0,0,0,0,,0,0,PT0949-씬페이퍼봉투_화이트_100-1,,,True
STCK_PT0950-텀블러류지지대(스탠다드)_블랙_000-2,⭕재고⭕,3021,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,,,0,0,0,0,0,490,0,0,,박형천,302,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0950-텀블러류지지대(스탠다드)_블랙_000-2,,,True
STCK_PT0952-골지단품박스(스탠다드)_블랙_000-1,⭕재고⭕,3021,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,0,0,0,0,0,2150,1950,2035,1850,1750,,박형천,302,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0952-골지단품박스(스탠다드)_블랙_000-1,,,True
STCK_PT0984-밸류보드다이어리_그레이,⭕재고⭕,0891,재고생산,,재고생산,(주)청산인쇄,Product Parts,산출물,,,,,,,,,,,,,089,1,권,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0984-밸류보드다이어리_그레이,,,True
STCK_PT0988-실버팩_200-1,⭕재고⭕,0901,재고생산,,재고생산,제이디패키지,Package Parts,산출물,141,141,141,141,141,141,141,141,141,141,,박형천 ,090,1,개,제이디패키지,문경선,0,0,0,0,0,0,0,,0,0,PT0988-실버팩_200-1,,,True
STCK_PT0989-펠트봉투_화이트_100-1,⭕재고⭕,0911,재고생산,,재고생산,더패키징,Package Parts,산출물,123,123,123,123,123,123,121,121,120,120,,,091,1,,더패키징,김하은,0,0,0,0,0,0,0,,0,0,PT0989-펠트봉투_화이트_100-1,,,True
STCK_PT0991-버티컬무선충전패드(10W)_화이트,⭕재고⭕,0921,재고생산,,재고생산,(주)데코컴퍼니,Product Parts,산출물,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,,,092,1,개,(주)데코컴퍼니,김하은,0,0,0,0,0,0,0,,0,0,PT0991-버티컬무선충전패드(10W)_화이트,,,True
STCK_PT0996-단품박스(스탠다드)_웜그레이_000-8,⭕재고⭕,0931,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,381,381,381,381,381,381,244,253,229,204,,박형천 ,093,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT0996-단품박스(스탠다드)_웜그레이_000-8,,,True
STCK_PT1017-펠트봉투(커스텀인쇄)_화이트_000-1,⭕재고⭕,0941,재고생산,,재고생산,더패키징,Package Parts,산출물,109,109,109,109,109,109,109,109,109,109,,,094,1,,더패키징,김하은,0,0,0,0,0,0,0,,0,0,PT1017-펠트봉투(커스텀인쇄)_화이트_000-1,,,True
STCK_PT1024-브랜드스트랩단우산_블랙,,0951,재고생산,,재고생산,(주)유닉스글로벌,Product Parts,산출물,5450,5450,5450,5450,5450,5450,5450,5450,5450,5450,,,095,1,개,(주)유닉스글로벌,김하은,3,3,3,5,5,1,1,1,3,3,PT1024-브랜드스트랩단우산_블랙,2,2,True
STCK_PT1030-브랜드잇_내지(무지),⭕재고⭕,0961,재고생산,,재고생산,주식회사 에이엠씨,Product Parts,산출물,450,450,450,450,450,450,440,445,430,425,,,096,1,권,주식회사 에이엠씨,김민지,0,0,0,0,0,0,0,,0,0,PT1030-브랜드잇_내지(무지),,,True
STCK_PT1032-OPP_000-1,⭕재고⭕,0971,재고생산,,재고생산,혜림봉투,Package Parts,산출물,,7,7,7,7,7,7,7,7,7,,박형천,097,1,장,혜림봉투,문경선,0,0,0,0,0,0,0,,0,0,PT1032-OPP_000-1,,,True
STCK_PT1036-OPP_100-15,⭕재고⭕,3151,재고생산,,재고생산,혜림봉투,Package Parts,산출물,,,,,,,,,,,,,315,1,장,혜림봉투,문경선,0,0,0,0,0,0,0,,0,0,PT1036-OPP_100-15,,,True
STCK_PT1046-펠트스트링파우치_화이트_100-2,⭕재고⭕,0981,재고생산,,재고생산,착한포장,Package Parts,산출물,205,205,205,205,205,205,205,205,205,205,,박형천 ,098,1,개,착한포장,육승미,0,0,0,0,0,0,0,,0,0,PT1046-펠트스트링파우치_화이트_100-2,,,True
STCK_PT1051-비치타월_원단_화이트_B,,0991,재고생산,,재고생산,(주)승화파트너스,Product Parts,산출물,36000,11250,11500,11083,11000,10500,9500,10000,9500,9500,,,099,1,장,(주)승화파트너스,김민지,0,0,0,0,0,0,0,,0,0,PT1051-비치타월_원단_화이트_B,,,True
STCK_PT1059-드립백(벨벳화이트)_블랙,⭕재고⭕,1001,재고생산,,재고생산,주식회사 에이블커피그룹,Product Parts,산출물,,,,,790,790,790,790,740,740,,,100,1,개,주식회사 에이블커피그룹,,0,0,0,0,0,0,0,,0,0,PT1059-드립백(벨벳화이트)_블랙,,,True
STCK_PT1060-드립백(블랙수트)_블랙,⭕재고⭕,1011,재고생산,,재고생산,주식회사 에이블커피그룹,Product Parts,산출물,,,,,790,790,790,790,740,740,,,101,1,개,주식회사 에이블커피그룹,,0,0,0,0,0,0,0,,0,0,PT1060-드립백(블랙수트)_블랙,,,True
STCK_PT1067-세이프미니파우치_블랙,⭕재고⭕,1021,재고생산,,재고생산,포미샵,Product Parts,산출물,,3909,0,3909,3909,3909,3909,3909,3909,3909,,,102,1,개,포미샵,,4,4,4,5,5,2,2,2,3,3,PT1067-세이프미니파우치_블랙,2,2,True
STCK_PT1072-OPP_100-5,⭕재고⭕,1031,재고생산,,재고생산,착한포장,Package Parts,산출물,,,,,,,,,,,,,103,1,장,혜림봉투,문경선,0,0,0,0,0,0,0,,0,0,PT1072-OPP_100-5,,,True
STCK_PT1073-펠트스트링파우치(커스텀인쇄)_그레이_300-1,⭕재고⭕,1041,재고생산,,재고생산,(주)영일패키지,Package Parts,산출물,558,558,558,558,558,558,518,558,518,508,,권혁인,104,1,개,(주)영일패키지,김하은,0,0,0,0,0,0,0,,0,0,PT1073-펠트스트링파우치(커스텀인쇄)_그레이_300-1,,,True
STCK_PT1080-센텐스펜_네이비,⭕재고⭕,1051,재고생산,,재고생산,(주)효성에스피,Product Parts,산출물,450,450,450,450,450,450,450,450,450,450,,,105,1,개,(주)효성에스피,김하은,3,3,3,4,4,1,1,1,2,2,PT1080-센텐스펜_네이비,2,2,True
STCK_PT1085-센텐스펜_화이트,,1061,재고생산,,재고생산,(주)효성에스피,Product Parts,산출물,3450,480,510,460,456,456,456,456,456,456,,,106,1,개,(주)효성에스피,김하은,3,3,3,4,4,1,1,1,2,2,PT1085-센텐스펜_화이트,2,2,True
STCK_PT1093-유광덮개파우치_투명_000-3,⭕재고⭕,1071,재고생산,,재고생산,착한포장,Package Parts,산출물,230,230,230,230,230,230,215,225,215,215,,박형천 ,107,1,개,착한포장,육승미,0,0,0,0,0,0,0,,0,0,PT1093-유광덮개파우치_투명_000-3,,,True
STCK_PT1106-소프트터치블루투스키보드_블랙,,1081,재고생산,,재고생산,(주)제이컴정보통신,Product Parts,산출물,29000,20090,20180,20045,19600,18800,18800,18800,18800,18800,,,108,1,개,(주)제이컴정보통신,김민정,4,4,4,5,5,2,2,2,3,3,PT1106-소프트터치블루투스키보드_블랙,2,2,True
STCK_PT1108-오픈박스(전용)_블랙_100-1,⭕재고⭕,1091,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,,520,520,520,520,520,520,520,520,0,,,109,1,,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1108-오픈박스(전용)_블랙_100-1,,,True
STCK_PT1109-쇼핑백(S)_화이트_200-1,⭕재고⭕,1101,재고생산,,재고생산,에이피피몰,Package Parts,산출물,,0,0,0,0,0,0,0,0,0,,,110,1,개,에이피피몰,김하은,3,3,3,4,4,1,1,1,2,2,PT1109-쇼핑백(S)_화이트_200-1,2,2,True
STCK_PT1111-쇼핑백(M)_화이트_200-2,⭕재고⭕,1111,재고생산,,재고생산,에이피피몰,Package Parts,산출물,,0,0,0,0,0,0,0,0,0,,박형천 ,111,1,개,에이피피몰,김하은,3,3,3,4,4,1,1,1,2,2,PT1111-쇼핑백(M)_화이트_200-2,2,2,True
STCK_PT1114-슈가케인펜_레드,,1121,재고생산,,재고생산,RD상사(세나토코리아),Product Parts,산출물,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,,,112,1,개,RD상사(세나토코리아),김하은,3,3,3,4,4,1,1,1,2,2,PT1114-슈가케인펜_레드,2,2,True
STCK_PT1116-슈가케인펜_그린,⭕재고⭕,1131,재고생산,,재고생산,RD상사(세나토코리아),Product Parts,산출물,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,,,113,1,개,RD상사(세나토코리아),김하은,0,0,0,0,0,0,0,,0,0,PT1116-슈가케인펜_그린,,,True
STCK_PT1117-슈가케인펜_웜그레이,⭕재고⭕,1141,재고생산,,재고생산,RD상사(세나토코리아),Product Parts,산출물,,,,,,,,,,,,,114,1,개,RD상사(세나토코리아),김하은,0,0,0,0,0,0,0,,0,0,PT1117-슈가케인펜_웜그레이,,,True
STCK_PT1118-슈가케인펜_스카이블루,,1151,재고생산,,재고생산,RD상사(세나토코리아),Product Parts,산출물,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,,,115,1,개,RD상사(세나토코리아),김하은,3,3,3,4,4,1,1,1,2,2,PT1118-슈가케인펜_스카이블루,2,2,True
STCK_PT1119-슈가케인펜_옐로우,,1161,재고생산,,재고생산,RD상사(세나토코리아),Product Parts,산출물,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,,,116,1,개,RD상사(세나토코리아),김하은,3,3,3,4,4,1,1,1,2,2,PT1119-슈가케인펜_옐로우,2,2,True
STCK_PT1120-슈가케인펜_오렌지,,1171,재고생산,,재고생산,RD상사(세나토코리아),Product Parts,산출물,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,,,117,1,개,RD상사(세나토코리아),김하은,3,3,3,4,4,1,1,1,2,2,PT1120-슈가케인펜_오렌지,2,2,True
STCK_PT1123-슈가케인펜_블루,,1181,재고생산,,재고생산,RD상사(세나토코리아),Product Parts,산출물,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,,,118,1,개,RD상사(세나토코리아),김하은,3,3,3,4,4,1,1,1,2,2,PT1123-슈가케인펜_블루,2,2,True
STCK_PT1125-슈가케인펜_화이트,⭕재고⭕,1191,재고생산,,재고생산,RD상사(세나토코리아),Product Parts,산출물,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,,,119,1,개,RD상사(세나토코리아),김하은,0,0,0,0,0,0,0,,0,0,PT1125-슈가케인펜_화이트,,,True
STCK_PT1136-스탠드업칫솔_화이트,⭕재고⭕,1201,재고생산,,재고생산,(주)이케이비전,Product Parts,산출물,1700,1700,1700,1700,1700,1700,1700,1700,1600,1600,,,120,1,개,(주)이케이비전,육승미,0,0,0,0,0,0,0,,0,0,PT1136-스탠드업칫솔_화이트,,,True
STCK_PT1139-슬라이드지퍼백(커스텀인쇄)_투명_200-2,⭕재고⭕,1211,재고생산,,재고생산,착한포장,Package Parts,산출물,335,335,335,335,335,335,335,335,335,335,,,121,1,개,착한포장,육승미,0,0,0,0,0,0,0,,0,0,PT1139-슬라이드지퍼백(커스텀인쇄)_투명_200-2,,,True
STCK_PT1142-스탠드업칫솔_라이트그레이,⭕재고⭕,1221,재고생산,,재고생산,(주)이케이비전,Product Parts,산출물,,1700,,1700,1700,1700,1500,1500,1300,1300,,,122,1,개,(주)이케이비전,육승미,0,0,0,0,0,0,0,,0,0,PT1142-스탠드업칫솔_라이트그레이,,,True
STCK_PT1147-단품박스(스탠다드)_웜그레이_000-4,⭕재고⭕,1231,재고생산,,재고생산,(주)청산인쇄,Package Parts,산출물,201,201,201,201,201,201,184,201,118,109,,박형천 ,123,1,개,(주)청산인쇄,육승미,0,0,0,0,0,0,0,,0,0,PT1147-단품박스(스탠다드)_웜그레이_000-4,,,True
STCK_PT1154-실리콘스트랩_화이트,⭕재고⭕,1241,재고생산,,재고생산,"""LANYARDPRO & WEAVING CO., LIMITED""",Product Parts,산출물,,350,0,350,350,350,350,350,350,350,,,124,1,개,"""LANYARDPRO & WEAVING CO., LIMITED""",,0,0,0,0,0,0,0,,0,0,PT1154-실리콘스트랩_화이트,,,True
